Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,Component11,Component12,Component13,Component14,Component15,Component16,Component17,Component18,Component19,Component20,Component21,Component22,Component23,Component24,Component25,Component26,Component27,Component28,Component29,Component30,Component31,Component32,Component33,Component34,Component35,Component36,Component37,Component38,Component39,Component40,Component41,Component42,Component43,Component44,Component45,Component46,Component47,Component48,Component49,Component50,_class_
0.014430133263291064,0.006505388762854187,-0.022502829434725712,0.08819263045261179,0.037875187693972426,-0.05110580846989213,0.06387739538855912,-0.06381477085851522,-0.015864958075619735,0.11175242998412366,-0.01953977893671155,-0.042149148315813054,0.0004087756521330803,0.006781148732100213,-0.03435058423028386,-0.004165910118939763,0.013927724805284366,0.0004842649920743739,0.001175654538749933,-0.022753317943724698,0.01409344043622419,-0.03268803402841976,0.006132958709207375,-0.01912068306316967,0.02602690896962127,0.02973294148490447,0.004972763149848652,0.005707288807320409,-0.013548048258327314,0.024958656167869388,0.0031993453806839784,-0.07269441235437131,-0.09684197658019446,0.015757631180726556,0.030895847396419214,0.0041757942924551695,-0.02008638229027514,-0.029520545922602868,0.01267602092076293,0.03651921304721025,-0.00048668761828001494,-0.01635317580331857,-0.013610154711582851,-0.01239323289936645,-0.00014224470447037833,-0.04944866733097235,-0.006097960719354484,-0.006501178877002485,-0.005445760199926174,0.029226030402644737,PE
-0.016763943980819034,0.03030220281583098,-0.05425302191130823,-0.007664282706258186,-0.03458049339605124,-0.026627042375498247,0.0057286348507920755,-0.012470197347652468,-0.0201748632122572,0.05375821382095865,0.00040811336405636653,0.06265661308496845,-0.0392306164412251,0.021457858173001502,0.01281740914588384,-0.0021070948779137633,0.07967743979494282,-0.03515006273370758,0.003075365482377114,-0.027521028365503068,-0.0002477872667464437,-0.05563261861483247,0.03392846295254012,-0.03260330536715765,0.10715491670701452,0.051506310958354944,-0.01034519266266955,0.054700975515740394,0.057905973865824426,-0.0008497686716658699,-0.04781692658119193,0.006924866834666675,0.003728223160489887,-0.015147232848461662,-0.0013996609151559428,-0.07334616320769324,0.002028542840926439,-0.10237488394871452,0.06271828434349666,-0.034693490677019725,-0.011540118329553843,-0.05031870167022302,0.010338254889889036,0.016663873565719092,-0.010042468671997314,-0.021862756350150163,-0.04243560551183643,-0.029539134146293573,-0.006115295314964086,0.010637730859609115,LF
0.022894051330752504,0.05945819070472042,-0.13430472369908586,-0.07593932238537267,-0.0963520564706049,-0.006759255413451182,0.037854743537732084,-0.08517449267012653,-0.08133781574400634,0.04223759978325396,0.08397861265979867,-0.038348720877829014,0.23389598497957448,-0.02050329294797291,-0.035818597022035735,0.07220534003266872,0.05008385356465712,0.10761670298397731,0.13552345314994857,0.20788333801980327,0.06553491467107295,0.034569212389764736,-0.1596906544910864,0.026225129129967162,0.0035271351337880716,0.015382418388726796,0.2483673731285973,-0.0900893733116609,0.12679513464256487,-0.04560997261964682,-0.0859296405923964,-0.04841328917071774,-0.023440480737269342,0.05780513367526481,-0.030948366256348774,-0.003769212783243013,-0.03617465389275448,0.026384087026437002,-0.08528079670809982,0.07928514587555309,-0.042069826464316104,-0.026522402881739147,0.013839180919531468,-0.016659933869356637,-0.04414165677206719,0.009867531844130476,-0.039487950002450325,0.029105784028230768,0.040156429796401924,-0.023542276965646425,US
0.00709221837904055,-0.056997554509392825,-0.02576721395072525,0.16098570552226826,-0.01883436044213192,0.0171368533963218,0.1324164449319354,0.04517235701672617,0.052008379013131066,-0.17670278302879766,-0.04102115613608525,-0.10060720426937007,0.03321770641066294,-0.03461096142290534,0.17440647528705888,-0.07434498713916794,-0.11487712276440537,0.08542737753733612,-0.008134065481193883,0.03314044256206158,-0.013653672116496655,0.040713678297348524,-0.020025376001566845,0.022925035300370267,0.08093732677773283,-0.0786722736331239,-0.12063101119451086,0.04262207211545321,-0.0010849531631637738,0.02349150987452176,0.005194210949869487,0.004964067459156779,-0.006184202149246511,-0.01649297449273232,-0.01789766225566351,0.03419527596358298,-0.047651495579972974,0.02560369605638058,-0.014199034686677554,0.0019931643808568256,0.03888767871843548,-0.07636810131301619,0.09737653415848796,0.059476393921586414,-0.009064661754002895,-0.09193015349567998,-0.013458256755135612,0.03491112444259545,-0.043219405108956,-0.018195032964066788,A
0.02463129479208341,0.0551697566450042,-0.11597866631513876,-0.026847786560457804,-0.07728948700062897,-0.010161749729278703,0.13534617806276047,-0.036308593169527045,-0.08126446254414077,0.023973039636362964,0.04993270728665809,-0.08830565157086097,0.16819413511527703,0.0058233606178788345,-0.04157544838355472,0.0777977668420183,0.05542842816135276,0.09535608975061557,0.06828508315598882,0.17941719472642015,0.047574755536159245,0.022469046445182977,-0.11091194175693964,0.0026260710700320676,-0.03583410564250063,-0.03177206063655722,0.22444911375880844,-0.0659512622895972,0.15006653437705408,-0.02977746173291903,-0.02976564719798818,-0.05911043450024242,0.0312692368133233,0.06812698721080399,-0.02106376772271968,-0.026406960235515323,-0.0388159636123066,0.018219314514766532,-0.06210646836572478,0.015729837827632952,-0.04606386083461862,-0.034051546550089046,0.026280721964996548,-0.05226715713180632,-0.0708325991184189,0.06165785965937781,-0.015431083367684704,0.07705190546971347,0.05295111177146408,-0.03993065101943882,US
-0.0023564274577606986,-0.09336407510102054,0.04108914919151886,-0.07556747866767716,-0.14105573974469907,0.21375799049028044,-0.054589750280231504,0.06029669299060324,-0.05148800563237105,-0.045084100156957956,-0.0385830511039356,-0.11910141043092316,-0.09645982392329373,0.036651092174124676,0.21434955646220102,-0.3140192976659675,-0.13841252774029583,0.033044726254486886,0.11142512702359408,-0.08731076075178408,0.010616000065060971,-0.05167839379445421,-0.03200115512079696,-0.019797188066165178,-0.08394756148869807,-0.0690058296318649,0.000563320109200724,-0.028052386120576547,-0.003163317964384252,0.04583296149345659,-0.1750190515123143,-0.047962883195105374,-0.0652911794294926,0.04840163923211761,0.02735728634887311,-0.04121846504089696,-0.08435077481096676,0.025527148399396505,0.016640763561172413,-0.03193407377318184,0.059540504784528006,-0.04660693397548199,-0.04323416712058892,0.01714154348880947,-0.054640448370535166,-0.10917570177292138,0.0062327110478403,-0.07504736618856886,-0.044869973913952504,0.0008827726405608374,SE
-0.11510087680267012,-0.03876353543032876,0.0681282881492735,0.11985786330157103,-0.02408855803684168,0.307396390923311,-0.055706674570958514,-0.07791466694146468,-0.02844804127885811,0.1061610628024602,-0.12078984478340908,-0.16143779257319366,0.16218012043973704,0.03856638201466209,-0.0509913648055626,-0.007853896291752052,-0.03764208725771843,-0.050262615943139966,-0.05458314861748484,-0.04046989259226589,0.02743177556367414,-0.08229180152966159,-0.1271695192517252,-0.02046252057449707,-0.09194676982119018,0.04416248110961471,0.06821046948050803,0.024800488354022432,0.07505561737058353,0.02691065748208503,-0.012610041855277558,-0.036000477187997364,-0.05848789477041166,0.0833049343780873,0.08542813012259544,-0.10389736178966885,0.10290306019310627,0.06392952107099983,0.012094872540465675,0.04192297042115789,-0.010581652817266723,0.01417592018673797,0.07743803994793674,-0.13249967416121722,-0.05389801467022556,0.08883846597734034,-0.07729190453545925,0.04545803342013572,-0.021034508024432845,0.019020677320671725,US
-0.10487410970446825,-0.035610621899394755,-0.034853901474799,0.07278234626791191,0.047495759910473036,0.0015759776122488238,0.009280298165534806,-0.18523775760939004,-0.11682021137910628,0.0883177007679198,-0.04657894658815717,-0.021583685572742158,0.08723287771333287,-0.011521082480778672,-0.00670173868075581,0.0032284772093743096,0.016733476691123423,-0.0484695802483279,0.1229584923237162,0.0748851593661853,0.07302471015262588,0.04307384515820242,-0.05642112947731903,-0.023845601569433935,0.004990153113479204,0.03134184744517078,0.022689837112405024,-0.016279981133976166,0.022534527707504234,0.024003283602818632,-0.10292703868213807,0.02194543705297214,-0.06425282189255381,0.023646265440869292,0.04000638915255513,-0.013514414223663682,0.016632646919201906,0.020075986663315365,-0.03111745392911363,0.023769301113425095,0.014050790735460682,-0.0007419596066649218,0.01166985719584767,0.06748447281451583,-0.03545527140711337,-0.06618073402230172,-0.06797312014313499,-0.025987569596910252,0.07202410468253773,0.0330461335326586,PE
0.09094510136836564,-0.0818446084657809,0.0670905889686475,-0.01985138817475201,0.025782991995220775,-0.06103480984195922,0.04338666431831792,-0.06600754239508044,-0.04952523798318894,-0.012757447755021547,0.06759545144594953,0.1221143773808602,0.14515661235687444,0.033317440993216034,-0.0006848726180019907,0.04653105962312948,0.01970144313551293,0.0011707739628007445,0.18751757301213515,0.12474043859575526,0.016324550079619863,0.017148335356557364,-0.12144055327311516,0.010552502251051,0.048790990868596305,0.05670926527811982,0.17438770322751274,0.019113771388860296,0.11616287836662958,0.01614187519710045,-0.012831796492131911,-0.05330713169611779,-0.006234645824366503,0.04158254788808287,-0.007070747051254721,0.03054842552324013,-0.002005618086704051,0.04001739078347141,-0.05309834321821083,0.03617100842294686,-0.014264816654376272,-0.00023528228971973417,-0.0046429160773002924,-0.04583798872435439,-0.005542009085167891,-0.017474248524431538,-0.023121735033262515,0.0335623770497043,-0.04786899218438883,-0.0064499909254646,F
0.033744852206292725,-0.01731755475877692,0.015005865025357789,0.2138700596316056,0.07668935088462771,-0.09060290592973416,0.2384459562348546,-0.15872700817982435,-0.03704630269068973,0.09403173630035558,-0.1029713589384529,-0.12215045793258407,0.06491635880635636,0.00877516258354781,0.0018006774090386236,-0.004823467280129248,0.04350314795928681,-0.008894710593462918,0.06217934608431748,0.04625957660499762,0.04878777722173382,-0.043872109622842506,-0.025855074776225225,-0.04410426263260321,-0.049729712331709676,-0.021749135626417195,0.07795924730515853,0.06280069258313101,0.05852097819709762,0.060143221383566266,-0.022441731630291794,-0.004074830277650991,0.03750364189719813,0.07193312275287746,0.06451001359039052,-0.08709681161096365,0.039226707858307994,-0.02381798485037167,-0.02806453061715334,-0.06664326780378288,-0.018138713248673777,0.0005466269125973676,-0.02113485245452859,-0.10089060857464666,-0.06775786801427944,0.09328709638273545,-0.039436656308683975,0.03976945579102763,0.0021479592701990763,-0.02039198295111086,F
