Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,Component11,Component12,Component13,Component14,Component15,Component16,Component17,Component18,Component19,Component20,Component21,Component22,Component23,Component24,Component25,Component26,Component27,Component28,Component29,Component30,Component31,Component32,Component33,Component34,Component35,Component36,Component37,Component38,Component39,Component40,Component41,Component42,Component43,Component44,Component45,Component46,Component47,Component48,Component49,Component50,Component51,Component52,Component53,Component54,Component55,Component56,Component57,Component58,Component59,Component60,Component61,Component62,Component63,Component64,Component65,Component66,Component67,Component68,Component69,Component70,Component71,Component72,Component73,Component74,Component75,Component76,Component77,Component78,Component79,Component80,Component81,Component82,Component83,Component84,Component85,Component86,Component87,Component88,Component89,Component90,Component91,Component92,Component93,Component94,Component95,Component96,Component97,Component98,Component99,Component100,_class_
-0.25845792276121976,-0.5578615227123849,-0.09197236472301416,0.16914177299748218,-0.16921009612479587,0.014993798265446279,-0.05885728021573934,0.005032046874011958,0.018485912004588878,0.32158922244654925,-0.20922944117635978,-0.0029644418237197434,-0.32314422627594025,-0.4032593404582969,0.21679844259647787,-0.2889642470453363,0.5248925325291395,0.10974338382319099,-0.05999856592552898,-0.1436326521992147,0.23594415462054014,-0.35340328369133267,-0.24818265169513454,0.03232269031979129,0.18056960792611626,0.2239472784452145,0.1531702502766523,-0.14555186731807435,0.05299606901478504,0.29504275990376394,0.24041233247030083,-0.01545038815789957,-0.13872021220821915,0.39736290243943506,-0.06647760447047331,-0.02661551857012032,0.07700378552102152,0.173262900284495,-0.16076134122929073,-0.19857326136824463,0.013218376781842008,-0.19548246818663426,-0.028026497813271725,-0.2726930231234772,0.04499051620806806,0.2751350073843036,-0.06818063485664189,0.03330089515756088,-0.2108200955738201,-0.1741345696988384,-0.20313581574223144,0.3593978351943642,-0.0708746760790851,0.08204579858610161,-0.09307925102047793,-0.04371620085731765,-0.026195065956423395,-0.13964187592741173,0.10914600745309076,-0.1558332968870939,0.0854202961566154,0.19165433422436054,-0.03056312954369325,0.062763949379981,0.1166575935847672,0.21970896571553267,-0.25187340126599206,0.1798539928237869,-0.12989401488899383,0.016813014925809593,0.2503211061726554,-0.189663072953266,0.40517768910078145,-0.21119750733025616,0.11304688120228679,-0.044437644771544674,0.030758764040065376,0.009580151666091635,-0.0864128499184523,-0.04709539280407136,-0.0038290248415315704,0.021390173510960175,-0.1331864964317354,-0.12494038028391315,-0.04652636318218963,-0.04788347938223064,-0.06310689532282503,-0.11788609867158609,-0.036496969797707966,-0.05331360301578253,-0.0683409112674735,-0.13802491481309725,0.06398786305973964,-0.005452233851638015,0.15761323364940455,0.09900846827434438,-0.004570338033761535,0.0672721495191664,0.09070441256988912,0.014499418706143456,PE
-0.32051385124659854,-0.43637555497396574,0.11074364259946994,-0.18503810146192326,-0.21355880187816395,0.01515960523631057,-0.08820204447341543,-0.1941062132320451,0.059519384916996265,0.15863405170627304,-0.25036950832224597,0.15083797461503365,0.1804042781035189,-0.00432386356511422,0.09545092314583468,0.22225397542686462,0.0684665532107252,0.25460603623160816,-0.23985503130420696,-0.13530208004013156,-0.03609186135163202,-0.055819152922167686,0.09672963241142982,0.3874331294844411,-0.19439108182723835,0.09333576011477071,-0.16955252839630036,0.15740750372715834,-0.13662724195057696,-0.06747721899930932,0.010802839036426681,0.08963794120745872,0.1570924676065691,0.14052183667335577,0.011740184557254937,0.011193220068011114,-0.01228321024610464,-0.09369735592925085,-0.01891736158575672,-0.23638918366941286,-0.10025190039298726,0.06324896177365337,0.42351409147657487,0.2815817082457221,-0.10047685496755294,-0.1609661237224126,-0.011925840570460318,0.029108637719954738,0.08716891616987077,-0.15650365945392017,0.14410456807358513,-0.04855939385228669,-0.4302183574598754,-0.20359262572151066,-0.016492606434197685,-0.15341764565302637,0.142416661567497,0.2158490305314742,-0.27354288043204,0.24857721170276667,-0.14027838448552032,0.02911097956064865,-0.29892244683574526,0.01817819819783567,-0.09557227640487044,-0.23901773812976868,0.046579522972141116,-0.19297604172881302,-0.2829732126271691,-0.2666430824601734,0.06574847988232431,-0.1343675479084221,-0.34172680988129506,-0.059312273737564945,0.45356242735533675,-0.1486819045403638,0.10851051081991157,-0.08449329125471317,0.4427414667674515,0.01908565211245415,0.17241738587561015,0.24847830384497316,0.07070784536508631,-0.03623404671064055,-0.09188496799329217,-0.36800825989961716,-0.07286722554373512,-0.26186500341136887,-0.05524583992040955,-0.3608482964169695,-0.1706245710025856,-0.13975867866269964,0.017971354503373567,0.48114887118852134,0.1767627816205033,0.4068478987175288,0.12645980298331533,0.14438708119833207,0.44283097511713176,-0.1433128911089989,LF
-0.45861077728178806,0.16025581694914676,1.3447847497706613,0.5350252152564277,0.5603348194459733,-1.279521495244846,-0.07760043935075625,-0.2985670052893379,-0.9237405907243362,0.9559820165017122,-0.10395106225220561,-0.6151091912875138,0.2995887434709274,0.09732489823910344,-0.4241747275406511,-0.6493215962578477,-0.535292126315216,-0.7848059042089748,-0.06375034561374293,-0.5588612278379761,0.3092965477098117,0.14456465978492877,-0.4052165817988988,0.39847107601661214,0.14824750750884952,0.12897288728080494,-0.48626046402169065,-0.004657585770283065,-0.3331904253709611,0.07343168430709714,-0.26331521282982284,0.0951457933241461,0.12058961705421516,-0.09323922170800028,0.22492887577389395,0.06488080199067842,0.03910412558539936,-0.02599437585054197,-0.01889497297978652,-0.13928300007359604,0.33965877417294643,0.07438708428207945,-0.11153372278991454,-0.24224681975282356,-0.0007645025575464537,0.10787678082198103,-0.5262304718990354,-0.08639712534104546,-0.20301204858142208,0.04663714545037361,-0.006612565255354523,-0.242053441067566,-0.12416214289571222,0.18546421278678074,0.4378761128371024,0.2786092347282775,-0.15809185318639085,0.07036719240579895,-0.12673523894268837,0.2674693017929757,-0.15065614161935847,-0.3070050257733015,0.29199979417344,-0.3670045292051762,-0.13013914259769283,0.33198791470391253,0.19633591712606438,0.14537352314832638,0.20472942749671913,-0.2495646710886027,-0.3908521615251622,-0.28870985313483,0.0866973691367096,-0.08322353011181266,-0.2656282381845044,0.04118582156678429,-0.27616992568812715,0.7289682214240965,-0.10004492824142033,0.17625846138754298,-0.22407869798995242,-0.129444049409974,0.20879236378922997,0.22577032201240302,-0.501106823530399,-0.3429519585573032,0.6030540002064608,0.22090397478094992,0.5711901432880409,-0.5180127448203998,-0.014733683915057388,-0.056275692596217675,-0.13037964566143956,-0.4028919066222578,0.04417474030219208,0.013553212296356877,-0.055121336151228086,0.2882485955079568,0.18094477271839107,0.07030949615306796,US
0.8094933756516856,1.0535845104580217,-0.459893968736949,0.9528588510946813,-0.22398327361996392,0.538269591937587,-0.23366937077712044,-0.10375855747965616,-0.02464790851634161,0.14205050230908733,1.3704396557763048,0.3924253633547109,-0.4719959161693822,0.6951175037899247,-0.30021374702799863,0.8914608375414568,0.385261064307394,-0.03693471701140892,-0.4471926079157398,0.45479640780779307,0.49301373526995934,0.16120445691377416,0.026579568695255823,-0.18892110100823395,0.060992442533948546,0.29728839553076,-0.14499111392763164,-0.48926627064479966,-0.3921477175265885,-0.2742097451869922,-0.006297932736015435,-0.37038246912522405,-0.05563360826536287,-0.09838748326601662,0.4027008727352627,-0.07015173641077259,-0.13816454660887387,-0.05622786221600115,0.17363557616239986,-0.1750865094428658,0.004406649836945364,-0.10787090011839903,-0.18416968476309312,-0.044828105585791846,0.23278407992161723,0.45017648453348647,-0.18942204592341363,-0.22603414458833285,-0.12995250970897057,-0.49660680246582417,0.04278727656841204,0.13413256891494385,-0.06923560457890823,-0.1492647155290979,0.35241476363662244,0.08580036033059378,0.03359946485788634,0.2950899341621844,0.11900796469615944,-0.12659189333575338,-0.17070710865703836,0.1469223062814513,0.018971930557091902,-0.13366382494645904,-0.08887549162776513,-0.1440354309014064,-0.20637303959544478,0.036698252104003404,-0.15160310943535388,0.018824469472296244,0.5680674554020719,0.17503801644531977,-0.13896463286373764,0.23026307537542323,-0.1737256157757298,-0.28631406952357963,-0.25455083421815783,0.2960601279110372,0.03367136047610409,-0.29823096298348617,-0.25686480469053063,0.03845168737386825,0.39018233692506565,-0.20235356056721443,0.06461760736479176,-0.5010755877381619,0.31797223918955114,0.022881477105989242,0.2184000294021898,-0.07228090057518326,-0.06422194694610972,0.13218032701657853,-0.15179266226409027,0.3416308209184341,-0.4833418196005704,0.016109940317557754,0.16114010329303002,-0.1325684860085533,-0.1859429138952901,-0.0832030046447021,A
-0.42451769389145816,0.16770215279843725,1.3192326378860768,1.185189901403107,0.49011022642741087,-0.8280146529863612,-0.09297377499672341,-0.05154300319277988,-0.8336924175201543,0.3588617928419584,-0.21566687971571952,-0.25431993246531437,0.20124482963900386,0.0755087864887468,-0.4132338288481632,-0.28315387558962124,-0.12273556064045707,-0.6432492155408743,-0.08964223907808581,-0.4900000541640756,0.13392906347872907,0.411381792233951,-0.24606347516301785,0.3564224855520406,0.07761712633895987,-0.11640568551889677,-0.508348854764675,0.20457411460256433,-0.177893885190214,0.22010548704202343,-0.15296531339676195,-0.035430485263550734,0.13824583811061164,-0.05805264013529177,0.11910367972073185,0.053654667697453126,0.09695224822997603,-0.03922692161675674,-0.04763456671147906,-0.18553830379251757,0.39797506753047895,-0.03501859187978734,-0.01567891718646676,-0.22980114638382942,0.020683340989310073,0.0598970918759926,-0.4616160401729074,-0.12021530705236487,-0.230396744555859,0.019971599666515467,-0.07017072382090403,-0.31642338815811893,-0.04820633025346116,0.17127434796524948,0.4053948559813738,0.2537970885451274,-0.031230141837965006,0.015460594945693896,-0.12546728396500784,0.32009926497544205,-0.09083888140963467,-0.28034130282000685,0.14592411748528594,-0.3623533728997807,-0.09418901016096849,0.32693141889231686,0.20868573634650614,0.14657450354412854,0.16222006128185462,-0.2398976274997477,-0.4695588990010301,-0.3093136868135261,0.1113438197359013,-0.13025728789545674,-0.27872236348228097,0.06702773807097573,-0.2800523965778612,0.7161093530759713,-0.09709459909798202,0.14097184366470336,-0.2916436046280584,-0.16244415596483255,0.21798556771316968,0.23856248759424611,-0.5481466220212913,-0.33955953066320305,0.607666249457897,0.21375561500182272,0.5488540257262906,-0.570515479101542,-0.06010262941811735,-0.05525930877994205,-0.10306691481770633,-0.5319801167321752,-0.11314467223742437,0.051367510603540376,-0.1030770930735343,0.1642516175057565,0.2619546155359562,0.1566521156979035,US
1.2732548247952424,2.288012663463159,-0.888777253004669,-0.10348776890820144,0.17542098202637862,-0.07714696857339887,0.41851885480079665,0.4076141053849556,-0.1370744912055513,0.7941360078039743,0.767659214956473,1.3340256260165908,0.4915594244996575,0.08259083178865438,0.19208839438446762,-0.031122463504008047,0.4565089280948192,-0.4954179291911361,-0.049106036732689595,-0.02146327280615981,-0.06939650082250513,0.09256104944539463,0.023322730641716555,-0.05164308307769716,-0.21671817011545963,0.04961280798444906,-0.08306331906790373,-0.3050344789609195,-0.027512331445020514,-0.13657497951295255,-0.06099974499668241,0.09515877576106772,-0.1531403256852949,0.08795373708319829,0.09900077425172275,-0.17586626876353356,0.17457337056547317,-0.16301214972074804,0.10531714026733979,-0.11880813710419716,-0.0926737392979503,0.15770158118591732,0.028053828138661044,-0.11404104436782564,0.10905224468082547,-0.2289064143145833,-0.005366298965543033,-0.03297662934632719,0.02305620502040171,-0.011848880604555398,-0.02861716054988979,-0.05908081675274228,-0.21109222746144604,0.13230828392974375,-0.03126380640396992,0.1184023118780317,-0.060816737117652925,-0.024602869244932664,0.02243021047500241,-0.021459067015911097,-0.14032358008340448,-0.12175695854958193,-0.33540415766684356,0.12240113955193482,-0.09683657958255427,-0.021761550490911316,-0.08567511191689861,-0.2010455435050975,0.1101983672093381,0.16582458968500208,-0.1367814776105406,0.1594920616754124,0.08299141256692256,-0.06709983279171164,-0.028706549697941355,0.04153039796900693,-0.04816187927744213,0.034571654595629386,0.037822708001339675,-0.12753221274777765,0.11393040554452145,-0.07604887639527846,0.14066099566494208,-0.07401273530426897,-0.04644347313287707,0.14316841419631768,0.25902900450202726,-0.07543087318712088,-0.09481565258024247,0.192663575717256,0.1361989767313154,-0.09782148520451919,-0.11119059008078651,-0.07048906405600291,0.29828100159716653,0.01567517549706359,-0.045324308010909864,-0.09242892022393188,0.02803828226105747,0.1604399611989592,SE
1.6096082991342635,1.3637614851710307,-0.5542364742797699,0.23341253388334124,0.41564932149809763,-0.8423895062996567,0.7196742605809553,0.4075827674468515,0.8335829254561208,0.102416943398634,-0.2784096975331501,-0.2248736027742287,-0.4151895849929855,0.2345344452578086,0.48464155401118103,-0.22741522663818747,0.5082386301240035,-0.2405535866808283,-0.556628223570597,-0.33459059889948717,0.24665214963607857,0.138669236481122,-0.13382483219961447,-0.15738832660003937,0.372993016278056,0.27738139060406686,0.24317071314005972,0.05000011225961823,-0.13416061767240745,-0.03916636404892986,0.07356305908225688,-0.06898279416536776,0.01598581931604674,0.20253848985120904,-0.14684681312728157,0.13926328870919308,-0.5432148279956376,0.40931050805018065,0.0355420180061372,0.1318621668321545,-0.05461426303222314,-0.16515584571830974,0.08278248960711923,0.08093680170383562,0.09634098801948734,0.11551388523660819,-0.1498115113888518,0.07608912517625924,-0.039384627566592695,0.040424081191302426,0.2217467753137864,-0.1794670723700291,0.12257162081455704,-0.09177256397930164,0.11178154004073688,-0.0224972565350568,0.09361061629360788,-0.2876794726840592,-0.0009310248350465934,0.09522135013628194,-0.004937822163646979,-0.1660140248968978,-0.1266266341725352,-0.21657013574439155,-0.13573480243115488,0.1480293434897609,0.18392253145117374,0.005811098909967349,-0.15124567197737093,0.027535875822219003,-0.3835046392631517,-0.08466518199703861,-0.08939285288559884,-0.12818350349827562,-0.15305834994421902,-0.07305899324872639,-0.056183966266583854,0.22980807626040575,0.09020401983751017,-0.09625887929035548,-0.07875641752154885,0.13277541844138868,0.16642047055304884,0.2266608481198679,-0.21109641807124396,-0.08186038410832867,0.03954021484287652,0.23561979008524905,-0.08733620477777186,-0.29753079747340516,-0.12216934741713184,0.1578027132818688,-0.01569775503406791,-0.27747845407837207,0.04456581364302284,-0.17661749455001383,0.11570864400402492,0.06315933433378057,0.10090027524650919,0.12440599708212235,US
1.0411273943598873,-0.17275891536388416,0.1086216164551499,-0.06616455904481004,-0.07376829609670277,-0.046103573315049,0.0044562082595998136,-0.18600369777891337,-0.06903551957074686,0.6229542251659493,0.21862390951032543,-0.5383372665940461,-0.12567001084754867,-0.39301327934565344,-0.008566978709708708,-0.5086556280690979,0.2119711856080477,-0.2575751073511098,-0.34355815502960424,-0.15953162825010964,0.15638762560505753,-0.19759583862259858,-0.011897885825742513,0.10705131892464798,0.1298329359735947,0.26088226495548594,-0.026024936603618584,0.05400284469993029,0.10136723585816353,-0.0440330621371698,-0.10264504092855728,0.08883356247790608,-0.07901129785473197,0.06019289936047498,-0.18976469739104704,-0.046890252457699955,-0.154488995680797,-0.035129498329462314,0.034429547518072826,0.015775368826283567,0.0579894589649921,-0.07182256174586135,-0.02453651307094923,-0.08775770792058882,0.007341876463716885,0.1054475107731634,-0.09002607996290048,-0.010664662010969085,-0.03326971374444202,0.00019105768785616234,0.11153339937245119,0.05402744397057371,-0.10474695855300671,0.027845592403517395,0.057198747814556014,0.030543820857789488,-0.1742564771760954,-0.07290993552773516,0.11478022937573407,-0.13408621134361576,-0.052722692605662314,-0.047968524869035925,0.16506832859909487,-0.034888570956863735,-0.051658701977711004,-0.023905510470939178,0.05912359251164188,-0.015725927889152308,0.07598727399390355,-0.0014585148442302649,0.041197150905969836,-0.008437935083737663,-0.02222656204578649,-0.021520016506030547,0.03720581583457563,-0.04923065446144568,0.020502435750906964,-0.07328637071155131,0.041481323244741464,-0.05218100516763658,-0.025582707056628826,0.04707620395454131,0.024173985885605275,-0.08534021432413148,0.01683387679646728,0.023231694847052287,-0.043577021277572084,0.02181667587001676,-0.12335977306566435,0.034744796825083885,0.02315844577121028,0.0760123473728203,0.03125763038706755,0.03393351533208831,0.010904522618834627,0.004811846064425616,-0.03713130110133146,0.026498474841044978,0.0013709143798027296,-0.02785898070937424,PE
-0.24369690624188917,-0.4397934237140941,-0.06993333985310807,-0.17223008556851435,-0.20490501105576583,0.07945547348591764,-0.22115452418765585,-0.3162696710621309,-0.3704414124394418,0.2533893025483053,0.012771782415606822,-0.44093969657223747,0.5178353834564006,0.17417803704640952,0.01618238810812278,-0.34751299922512735,-0.4235926711888035,-0.35867626947817205,-0.23669968315138606,-0.1927158066873177,0.14678462924632177,-0.03580813206547145,-0.13668678303473686,-0.2100733654947918,0.2486600939863923,-0.08398513797621932,0.0990425654843783,-0.01647116646986227,-0.06707827462778188,0.032833307155355984,0.0291295535208786,0.09483178164458617,-0.009597391726730815,-0.05369588305234428,0.06820273197633467,0.10175647774306552,0.017230304899194387,0.014146600015950087,-0.008586759472961027,-0.04815553884762367,0.17309075385676614,-0.029047879588624658,0.010511852865682961,-0.04040629827809744,0.04627975035709585,0.03408306334219727,-0.017978833154373163,0.013491254318935393,-0.003712905287626236,-0.08516969589981897,0.11450241843048561,0.028125246541814822,-0.039416176651828116,-0.07527305632151882,0.06581647585035207,-0.029818129225846455,-0.01572405367437646,0.01967830850145449,-0.021767131484005636,-0.036769363774274644,-0.11040366881008837,-0.10350907472773536,0.13310417568026903,-0.07925431678430488,-0.058756202913159424,0.051573550981383956,0.02527261797950074,0.040347476825686866,0.07633188039854864,-0.05992063583642217,0.020824028080984026,-0.007234564274666441,-0.06447667411675549,-0.01349150948481508,0.0027594383392076163,-0.053471281650331416,0.003844161960880589,-0.03839603781080095,-0.03945818039464874,0.021083670894393503,0.011286984085167772,0.00769339127450047,-0.000639128968227219,-0.01027919319909157,0.010027084958588353,0.009828794601565553,-0.05169942811014033,0.00762376343546107,-0.006831259040036754,0.022984552704550038,0.007357648078998735,0.015208103982576575,0.016430357097653097,0.047835300690464905,0.05676520587492183,0.006113964888740017,-0.008840110176906123,-0.005125642195724924,-0.03711549682352412,-0.02324380469551712,F
-0.20816834945701299,-0.5561147483716173,-0.035333005979449744,0.6096859506111699,-0.16590216529022356,0.28850812222431693,-0.06086439828672989,0.00717004396911862,-0.011527706838972508,0.07382372174494292,0.09647656750260167,-0.1501976021518881,-0.23696103741103422,-0.2876392987778562,-0.0712626917169312,-0.1082522341520415,0.6343926529576631,-0.1808510395838468,-0.33730808116965966,-0.14113019454075287,-0.05332402207808737,0.11115969334126063,0.11210140050813752,0.08582305404178275,0.14490555360919055,-0.04141792989645762,-0.025007273808727956,0.33854294573882665,0.24980210683166917,0.24482799537427974,0.07965814501321218,-0.044782664964126626,0.01688167797412391,0.11878759727370698,-0.18801358775930874,0.0554736219591046,-0.072750511687821,0.01558059168209796,-0.02081176157160023,-0.020005723671840392,0.09780674177232115,-0.11719729313144003,0.04561812549532879,-0.021747287074923956,0.0044418375620191575,-0.035532201420696276,-0.025112689359740783,0.04568238713571364,-0.11562397070837141,-0.055139836512483054,0.008196906652783265,-0.01883876337733601,0.02763681037007576,-0.03427909391163418,-0.0073443964046944425,-0.01399400996132387,0.08527620122806157,-0.07825967864514567,0.032565064372288774,-0.04501557497850254,0.010149073311060124,0.00448539553525433,-0.007395219482652676,-0.037634791669240476,-0.027375488772086627,0.024553269520941855,-0.0039033591542122405,-0.024660084336683888,0.02905143669307117,-0.02164265331098779,0.0030333394818356507,0.011675596649614844,0.0005329508927848399,-0.07097916837818757,-0.0008011483188102263,0.003021294497917805,-0.023931919724727545,-0.03603736440543779,0.01578574274040003,-0.025642481422190257,-0.0010561652069350363,0.05877870827241995,-0.0031071324813810395,0.0012853757790137477,-0.03787747835128971,-0.007981273149287895,-0.022254104190569623,-0.02376728769482632,-0.07461358221963278,-0.010164731494502964,-0.0036526150040721,0.027077539569787215,-0.03217790169434366,0.027809840743399115,-0.000979429926577101,-0.038921337469042555,-0.04179460164386971,0.0025425659612043836,0.006293269770246873,-0.018350855679584256,F
